indicator;País__ESTANDAR;Años__ESTANDAR;value;unit;notes_ids;source_id
Tasa de migración;Colombia;2055;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2056;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2057;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2058;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2059;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2060;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2061;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2062;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2063;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2064;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2065;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2066;-0.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2067;-0.29;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2068;-0.29;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2069;-0.29;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2070;-0.29;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2071;-0.29;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2072;-0.29;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2073;-0.29;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2074;-0.29;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2075;-0.30;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2076;-0.30;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2077;-0.30;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2078;-0.30;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2079;-0.30;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2080;-0.30;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2081;-0.30;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2082;-0.31;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2083;-0.31;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2084;-0.31;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2085;-0.31;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2086;-0.32;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2087;-0.32;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2088;-0.32;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2089;-0.32;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2090;-0.32;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2091;-0.33;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2092;-0.33;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2093;-0.33;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2094;-0.33;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2095;-0.33;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2096;-0.34;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2097;-0.34;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2098;-0.34;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2099;-0.34;Tasa por 1.000 habitantes;;6547
Tasa de migración;Colombia;2100;-0.34;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1950;0.70;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1951;0.80;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1952;0.90;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1953;0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1954;1.05;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1955;1.10;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1956;1.14;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1957;1.15;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1958;1.15;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1959;1.14;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1960;1.13;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1961;1.11;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1962;1.09;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1963;1.06;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1964;1.02;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1965;0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1966;0.94;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1967;0.92;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1968;0.90;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1969;0.95;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1970;1.03;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1971;1.14;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1972;1.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1973;1.31;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1974;1.39;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1975;1.46;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1976;1.51;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1977;1.55;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1978;1.55;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1979;1.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1980;1.52;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1981;1.51;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1982;1.48;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1983;1.44;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1984;1.38;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1985;1.31;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1986;1.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1987;1.20;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1988;1.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1989;1.74;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1990;2.52;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1991;3.33;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1992;3.94;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1993;4.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1994;4.47;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1995;4.66;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1996;4.77;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1997;4.78;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1998;4.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;1999;4.13;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2000;3.42;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2001;2.71;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2002;2.17;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2003;1.91;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2004;1.75;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2005;1.63;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2006;1.52;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2007;1.41;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2008;1.30;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2009;1.16;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2010;1.02;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2011;0.91;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2012;0.84;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2013;0.82;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2014;0.82;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2015;0.83;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2016;0.84;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2017;0.84;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2018;0.83;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2019;0.82;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2020;0.41;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2021;0.40;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2022;0.74;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2023;0.72;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2024;0.69;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2025;0.67;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2026;0.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2027;0.61;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2028;0.58;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2029;0.56;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2030;0.53;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2031;0.51;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2032;0.48;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2033;0.46;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2034;0.44;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2035;0.41;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2036;0.39;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2037;0.37;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2038;0.34;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2039;0.32;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2040;0.30;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2041;0.27;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2042;0.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2043;0.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2044;0.23;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2045;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2046;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2047;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2048;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2049;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2050;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2051;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2052;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2053;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2054;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2055;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2056;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2057;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2058;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2059;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2060;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2061;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2062;0.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2063;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2064;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2065;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2066;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2067;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2068;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2069;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2070;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2071;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2072;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2073;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2074;0.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2075;0.23;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2076;0.23;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2077;0.23;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2078;0.23;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2079;0.23;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2080;0.23;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2081;0.23;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2082;0.23;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2083;0.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2084;0.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2085;0.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2086;0.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2087;0.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2088;0.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2089;0.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2090;0.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2091;0.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2092;0.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2093;0.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2094;0.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2095;0.26;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2096;0.26;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2097;0.26;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2098;0.26;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2099;0.26;Tasa por 1.000 habitantes;;6547
Tasa de migración;Costa Rica;2100;0.26;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1950;-1.03;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1951;-0.96;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1952;-0.95;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1953;-0.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1954;-1.07;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1955;-1.19;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1956;-1.34;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1957;-1.50;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1958;-1.76;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1959;-2.49;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1960;-3.49;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1961;-4.46;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1962;-5.15;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1963;-5.41;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1964;-5.60;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1965;-5.77;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1966;-5.88;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1967;-5.89;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1968;-5.76;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1969;-5.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1970;-5.00;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1971;-5.53;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1972;-6.72;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1973;-6.93;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1974;-6.65;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1975;-5.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1976;-5.32;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1977;-4.76;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1978;-3.86;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1979;-4.35;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1980;-4.39;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1981;-2.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1982;-2.12;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1983;-2.00;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1984;-1.89;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1985;-1.78;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1986;-1.67;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1987;-1.58;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1988;-1.48;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1989;-1.40;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1990;-1.45;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1991;-1.93;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1992;-2.03;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1993;-2.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1994;-2.50;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1995;-2.62;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1996;-2.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1997;-3.11;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1998;-2.93;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;1999;-2.78;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2000;-2.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2001;-2.00;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2002;-2.13;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2003;-1.74;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2004;-1.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2005;-1.06;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2006;-0.84;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2007;-1.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2008;-2.18;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2009;-2.68;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2010;-2.45;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2011;-2.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2012;-1.55;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2013;-1.35;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2014;-1.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2015;-1.27;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2016;-1.27;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2017;-1.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2018;-1.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2019;-1.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2020;-0.62;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2021;-0.63;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2022;-0.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2023;-0.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2024;-0.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2025;-0.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2026;-0.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2027;-0.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2028;-0.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2029;-0.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2030;-0.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2031;-0.55;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2032;-0.55;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2033;-0.55;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2034;-0.55;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2035;-0.55;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2036;-0.56;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2037;-0.56;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2038;-0.56;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2039;-0.56;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2040;-0.56;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2041;-0.57;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2042;-0.57;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2043;-0.57;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2044;-0.58;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2045;-0.58;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2046;-0.58;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2047;-0.59;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2048;-0.59;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2049;-0.59;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2050;-0.60;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2051;-0.60;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2052;-0.61;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2053;-0.61;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2054;-0.62;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2055;-0.62;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2056;-0.63;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2057;-0.63;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2058;-0.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2059;-0.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2060;-0.65;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2061;-0.65;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2062;-0.66;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2063;-0.67;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2064;-0.67;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2065;-0.68;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2066;-0.68;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2067;-0.69;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2068;-0.70;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2069;-0.70;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2070;-0.71;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2071;-0.71;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2072;-0.72;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2073;-0.72;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2074;-0.73;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2075;-0.74;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2076;-0.74;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2077;-0.75;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2078;-0.76;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2079;-0.76;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2080;-0.77;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2081;-0.78;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2082;-0.78;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2083;-0.79;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2084;-0.80;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2085;-0.80;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2086;-0.81;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2087;-0.82;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2088;-0.83;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2089;-0.84;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2090;-0.84;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2091;-0.85;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2092;-0.86;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2093;-0.87;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2094;-0.88;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2095;-0.88;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2096;-0.89;Tasa por 1.000 habitantes;;6547
Tasa de migración;Cuba;2097;-0.90;Tasa por 1.000 habitantes;;6547
